heterogeneity_D,top-100 accuracy,method,M,dataset type
0.5,0.09,tGEO,3,0r
0.5,0.11,tGEO,3,0r
0.5,0.13,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.04,tGEO,3,0r
0.5,0.25,tGEO,3,0r
0.5,0.22,tGEO,3,0r
0.5,0.07,tGEO,3,0r
0.5,0.17,tGEO,3,0r
0.5,0.01,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.13,tGEO,3,0r
0.5,0.22,tGEO,3,0r
0.5,0.09,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.1,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.04,tGEO,3,0r
0.5,0.07,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.3,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.07,tGEO,3,0r
0.5,0.09,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.09,tGEO,3,0r
0.5,0.14,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.01,tGEO,3,0r
0.5,0.1,tGEO,3,0r
0.5,0.22,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.13,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.11,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.26,tGEO,3,0r
0.5,0.58,tGEO,3,0r
0.5,0.07,tGEO,3,0r
0.5,0.06,tGEO,3,0r
0.5,0.34,tGEO,3,0r
0.5,0.07,tGEO,3,0r
0.5,0.04,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.04,tGEO,3,0r
0.5,0.09,tGEO,3,0r
0.5,0.13,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.13,tGEO,3,0r
0.5,0.12,tGEO,3,0r
0.5,0.2,tGEO,3,0r
0.5,0.01,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.27,tGEO,3,0r
0.5,0.18,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.08,tGEO,3,0r
0.5,0.08,tGEO,3,0r
0.5,0.08,tGEO,3,0r
0.5,0.23,tGEO,3,0r
0.5,0.1,tGEO,3,0r
0.5,0.12,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.08,tGEO,3,0r
0.5,0.22,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.08,tGEO,3,0r
0.5,0.32,tGEO,3,0r
0.5,0.1,tGEO,3,0r
0.5,0.19,tGEO,3,0r
0.5,0.08,tGEO,3,0r
0.5,0.1,tGEO,3,0r
0.5,0.15,tGEO,3,0r
0.5,0.1,tGEO,3,0r
0.5,0.03,tGEO,3,0r
0.5,0.33,tGEO,3,0r
0.5,0.08,tGEO,3,0r
0.5,0.07,tGEO,3,0r
0.5,0.1,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.13,tGEO,3,0r
0.5,0.05,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.02,tGEO,3,0r
0.5,0.03,tGEO,3,0r
3.0,0.37,MAIC,3,0r
3.0,0.11,MAIC,3,0r
3.0,0.28,MAIC,3,0r
3.0,0.6,MAIC,3,0r
3.0,0.68,MAIC,3,0r
3.0,0.67,MAIC,3,0r
3.0,0.39,MAIC,3,0r
3.0,0.56,MAIC,3,0r
3.0,0.66,MAIC,3,0r
3.0,0.72,MAIC,3,0r
3.0,0.47,MAIC,3,0r
3.0,0.82,MAIC,3,0r
3.0,0.15,MAIC,3,0r
3.0,0.05,MAIC,3,0r
3.0,0.31,MAIC,3,0r
3.0,0.68,MAIC,3,0r
3.0,0.1,MAIC,3,0r
3.0,0.19,MAIC,3,0r
3.0,0.83,MAIC,3,0r
3.0,0.66,MAIC,3,0r
3.0,0.86,MAIC,3,0r
3.0,0.53,MAIC,3,0r
3.0,0.67,MAIC,3,0r
3.0,0.36,MAIC,3,0r
3.0,0.55,MAIC,3,0r
3.0,0.11,MAIC,3,0r
3.0,0.74,MAIC,3,0r
3.0,0.02,MAIC,3,0r
3.0,0.56,MAIC,3,0r
3.0,0.79,MAIC,3,0r
3.0,0.49,MAIC,3,0r
3.0,0.46,MAIC,3,0r
3.0,0.5,MAIC,3,0r
3.0,0.19,MAIC,3,0r
3.0,0.53,MAIC,3,0r
3.0,0.71,MAIC,3,0r
3.0,0.36,MAIC,3,0r
3.0,0.78,MAIC,3,0r
3.0,0.75,MAIC,3,0r
3.0,0.16,MAIC,3,0r
3.0,0.29,MAIC,3,0r
3.0,0.45,MAIC,3,0r
3.0,0.2,MAIC,3,0r
3.0,0.55,MAIC,3,0r
3.0,0.25,MAIC,3,0r
3.0,0.5,MAIC,3,0r
3.0,0.87,MAIC,3,0r
3.0,0.59,MAIC,3,0r
3.0,0.69,MAIC,3,0r
3.0,0.09,MAIC,3,0r
3.0,0.73,MAIC,3,0r
3.0,0.16,MAIC,3,0r
3.0,0.42,MAIC,3,0r
3.0,0.6,MAIC,3,0r
3.0,0.69,MAIC,3,0r
3.0,0.64,MAIC,3,0r
3.0,0.35,MAIC,3,0r
3.0,0.03,MAIC,3,0r
3.0,0.69,MAIC,3,0r
3.0,0.64,MAIC,3,0r
3.0,0.56,MAIC,3,0r
3.0,0.72,MAIC,3,0r
3.0,0.76,MAIC,3,0r
3.0,0.49,MAIC,3,0r
3.0,0.77,MAIC,3,0r
3.0,0.32,MAIC,3,0r
3.0,0.92,MAIC,3,0r
3.0,0.4,MAIC,3,0r
3.0,0.78,MAIC,3,0r
3.0,0.56,MAIC,3,0r
3.0,0.45,MAIC,3,0r
3.0,0.51,MAIC,3,0r
3.0,0.65,MAIC,3,0r
3.0,0.68,MAIC,3,0r
3.0,0.56,MAIC,3,0r
3.0,0.46,MAIC,3,0r
3.0,0.07,MAIC,3,0r
3.0,0.83,MAIC,3,0r
3.0,0.54,MAIC,3,0r
3.0,0.8,MAIC,3,0r
3.0,0.22,MAIC,3,0r
3.0,0.84,MAIC,3,0r
3.0,0.66,MAIC,3,0r
3.0,0.68,MAIC,3,0r
3.0,0.08,MAIC,3,0r
3.0,0.64,MAIC,3,0r
3.0,0.76,MAIC,3,0r
3.0,0.57,MAIC,3,0r
3.0,0.77,MAIC,3,0r
3.0,0.12,MAIC,3,0r
3.0,0.58,MAIC,3,0r
3.0,0.64,MAIC,3,0r
3.0,0.38,MAIC,3,0r
3.0,0.78,MAIC,3,0r
3.0,0.31,MAIC,3,0r
3.0,0.3,MAIC,3,0r
3.0,0.83,MAIC,3,0r
3.0,0.64,MAIC,3,0r
3.0,0.34,MAIC,3,0r
3.0,0.27,MAIC,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.13,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.01,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.12,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.01,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.12,rGEO,3,0r
0.1,0.02,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.11,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.02,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.17,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.0,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.11,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.11,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.13,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.09,rGEO,3,0r
0.1,0.07,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.05,rGEO,3,0r
0.1,0.08,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.06,rGEO,3,0r
0.1,0.02,rGEO,3,0r
0.1,0.04,rGEO,3,0r
0.1,0.1,rGEO,3,0r
0.1,0.03,rGEO,3,0r
0.1,0.12,rGEO,3,0r
0.1,0.03,rGEO,3,0r
12.0,0.61,MC3,3,0m
12.0,0.78,MC3,3,0m
12.0,0.74,MC3,3,0m
12.0,0.47,MC3,3,0m
12.0,0.83,MC3,3,0m
12.0,0.58,MC3,3,0m
12.0,0.96,MC3,3,0m
12.0,0.88,MC3,3,0m
12.0,0.17,MC3,3,0m
12.0,0.93,MC3,3,0m
12.0,0.75,MC3,3,0m
12.0,0.92,MC3,3,0m
12.0,0.77,MC3,3,0m
12.0,0.83,MC3,3,0m
12.0,0.74,MC3,3,0m
12.0,0.8,MC3,3,0m
12.0,0.67,MC3,3,0m
12.0,0.05,MC3,3,0m
12.0,0.65,MC3,3,0m
12.0,0.48,MC3,3,0m
12.0,0.67,MC3,3,0m
12.0,0.69,MC3,3,0m
12.0,0.54,MC3,3,0m
12.0,0.87,MC3,3,0m
12.0,0.39,MC3,3,0m
12.0,0.6,MC3,3,0m
12.0,0.65,MC3,3,0m
12.0,0.42,MC3,3,0m
12.0,0.77,MC3,3,0m
12.0,0.78,MC3,3,0m
12.0,0.64,MC3,3,0m
12.0,0.59,MC3,3,0m
12.0,0.58,MC3,3,0m
12.0,0.36,MC3,3,0m
12.0,0.61,MC3,3,0m
12.0,0.55,MC3,3,0m
12.0,0.45,MC3,3,0m
12.0,0.36,MC3,3,0m
12.0,0.52,MC3,3,0m
12.0,0.37,MC3,3,0m
12.0,0.81,MC3,3,0m
12.0,0.54,MC3,3,0m
12.0,0.56,MC3,3,0m
12.0,0.79,MC3,3,0m
12.0,0.59,MC3,3,0m
12.0,0.44,MC3,3,0m
12.0,0.7,MC3,3,0m
12.0,0.62,MC3,3,0m
12.0,0.56,MC3,3,0m
12.0,0.75,MC3,3,0m
12.0,0.75,MC3,3,0m
12.0,0.74,MC3,3,0m
12.0,0.66,MC3,3,0m
12.0,0.68,MC3,3,0m
12.0,0.7,MC3,3,0m
12.0,0.7,MC3,3,0m
12.0,0.49,MC3,3,0m
12.0,0.52,MC3,3,0m
12.0,0.36,MC3,3,0m
12.0,0.54,MC3,3,0m
12.0,0.73,MC3,3,0m
12.0,0.9,MC3,3,0m
12.0,0.84,MC3,3,0m
12.0,0.91,MC3,3,0m
12.0,0.56,MC3,3,0m
12.0,0.28,MC3,3,0m
12.0,0.54,MC3,3,0m
12.0,0.74,MC3,3,0m
12.0,0.78,MC3,3,0m
12.0,0.46,MC3,3,0m
12.0,0.79,MC3,3,0m
12.0,0.76,MC3,3,0m
12.0,0.69,MC3,3,0m
12.0,0.9,MC3,3,0m
12.0,0.52,MC3,3,0m
12.0,0.56,MC3,3,0m
12.0,0.86,MC3,3,0m
12.0,0.72,MC3,3,0m
12.0,0.5,MC3,3,0m
12.0,0.93,MC3,3,0m
12.0,0.06,MC3,3,0m
12.0,0.67,MC3,3,0m
12.0,0.88,MC3,3,0m
12.0,0.73,MC3,3,0m
12.0,0.88,MC3,3,0m
12.0,0.73,MC3,3,0m
12.0,0.53,MC3,3,0m
12.0,0.83,MC3,3,0m
12.0,0.76,MC3,3,0m
12.0,0.6,MC3,3,0m
12.0,0.71,MC3,3,0m
12.0,0.81,MC3,3,0m
12.0,0.22,MC3,3,0m
12.0,0.31,MC3,3,0m
12.0,0.47,MC3,3,0m
12.0,0.43,MC3,3,0m
12.0,0.13,MC3,3,0m
12.0,0.88,MC3,3,0m
12.0,0.86,MC3,3,0m
12.0,0.77,MC3,3,0m
12.0,0.61,MC3,3,0r
12.0,0.78,MC3,3,0r
12.0,0.74,MC3,3,0r
12.0,0.47,MC3,3,0r
12.0,0.83,MC3,3,0r
12.0,0.58,MC3,3,0r
12.0,0.96,MC3,3,0r
12.0,0.88,MC3,3,0r
12.0,0.17,MC3,3,0r
12.0,0.93,MC3,3,0r
12.0,0.75,MC3,3,0r
12.0,0.92,MC3,3,0r
12.0,0.77,MC3,3,0r
12.0,0.83,MC3,3,0r
12.0,0.74,MC3,3,0r
12.0,0.8,MC3,3,0r
12.0,0.67,MC3,3,0r
12.0,0.05,MC3,3,0r
12.0,0.65,MC3,3,0r
12.0,0.48,MC3,3,0r
12.0,0.67,MC3,3,0r
12.0,0.69,MC3,3,0r
12.0,0.54,MC3,3,0r
12.0,0.87,MC3,3,0r
12.0,0.39,MC3,3,0r
12.0,0.6,MC3,3,0r
12.0,0.65,MC3,3,0r
12.0,0.42,MC3,3,0r
12.0,0.77,MC3,3,0r
12.0,0.78,MC3,3,0r
12.0,0.64,MC3,3,0r
12.0,0.59,MC3,3,0r
12.0,0.58,MC3,3,0r
12.0,0.36,MC3,3,0r
12.0,0.61,MC3,3,0r
12.0,0.55,MC3,3,0r
12.0,0.45,MC3,3,0r
12.0,0.36,MC3,3,0r
12.0,0.52,MC3,3,0r
12.0,0.37,MC3,3,0r
12.0,0.81,MC3,3,0r
12.0,0.54,MC3,3,0r
12.0,0.56,MC3,3,0r
12.0,0.79,MC3,3,0r
12.0,0.59,MC3,3,0r
12.0,0.44,MC3,3,0r
12.0,0.7,MC3,3,0r
12.0,0.62,MC3,3,0r
12.0,0.56,MC3,3,0r
12.0,0.75,MC3,3,0r
12.0,0.75,MC3,3,0r
12.0,0.74,MC3,3,0r
12.0,0.66,MC3,3,0r
12.0,0.68,MC3,3,0r
12.0,0.7,MC3,3,0r
12.0,0.7,MC3,3,0r
12.0,0.49,MC3,3,0r
12.0,0.52,MC3,3,0r
12.0,0.36,MC3,3,0r
12.0,0.54,MC3,3,0r
12.0,0.73,MC3,3,0r
12.0,0.9,MC3,3,0r
12.0,0.84,MC3,3,0r
12.0,0.91,MC3,3,0r
12.0,0.56,MC3,3,0r
12.0,0.28,MC3,3,0r
12.0,0.54,MC3,3,0r
12.0,0.74,MC3,3,0r
12.0,0.78,MC3,3,0r
12.0,0.46,MC3,3,0r
12.0,0.79,MC3,3,0r
12.0,0.76,MC3,3,0r
12.0,0.69,MC3,3,0r
12.0,0.9,MC3,3,0r
12.0,0.52,MC3,3,0r
12.0,0.56,MC3,3,0r
12.0,0.86,MC3,3,0r
12.0,0.72,MC3,3,0r
12.0,0.5,MC3,3,0r
12.0,0.93,MC3,3,0r
12.0,0.06,MC3,3,0r
12.0,0.67,MC3,3,0r
12.0,0.88,MC3,3,0r
12.0,0.73,MC3,3,0r
12.0,0.88,MC3,3,0r
12.0,0.73,MC3,3,0r
12.0,0.53,MC3,3,0r
12.0,0.83,MC3,3,0r
12.0,0.76,MC3,3,0r
12.0,0.6,MC3,3,0r
12.0,0.71,MC3,3,0r
12.0,0.81,MC3,3,0r
12.0,0.22,MC3,3,0r
12.0,0.31,MC3,3,0r
12.0,0.47,MC3,3,0r
12.0,0.43,MC3,3,0r
12.0,0.13,MC3,3,0r
12.0,0.88,MC3,3,0r
12.0,0.86,MC3,3,0r
12.0,0.77,MC3,3,0r
3.0,0.22,MC3,3,0m
3.0,0.11,MC3,3,0m
3.0,0.2,MC3,3,0m
3.0,0.57,MC3,3,0m
3.0,0.5,MC3,3,0m
3.0,0.61,MC3,3,0m
3.0,0.22,MC3,3,0m
3.0,0.51,MC3,3,0m
3.0,0.59,MC3,3,0m
3.0,0.54,MC3,3,0m
3.0,0.75,MC3,3,0m
3.0,0.71,MC3,3,0m
3.0,0.18,MC3,3,0m
3.0,0.01,MC3,3,0m
3.0,0.31,MC3,3,0m
3.0,0.5,MC3,3,0m
3.0,0.06,MC3,3,0m
3.0,0.21,MC3,3,0m
3.0,0.55,MC3,3,0m
3.0,0.59,MC3,3,0m
3.0,0.65,MC3,3,0m
3.0,0.46,MC3,3,0m
3.0,0.6,MC3,3,0m
3.0,0.26,MC3,3,0m
3.0,0.62,MC3,3,0m
3.0,0.03,MC3,3,0m
3.0,0.56,MC3,3,0m
3.0,0.01,MC3,3,0m
3.0,0.37,MC3,3,0m
3.0,0.75,MC3,3,0m
3.0,0.28,MC3,3,0m
3.0,0.25,MC3,3,0m
3.0,0.4,MC3,3,0m
3.0,0.14,MC3,3,0m
3.0,0.52,MC3,3,0m
3.0,0.57,MC3,3,0m
3.0,0.18,MC3,3,0m
3.0,0.72,MC3,3,0m
3.0,0.75,MC3,3,0m
3.0,0.11,MC3,3,0m
3.0,0.14,MC3,3,0m
3.0,0.13,MC3,3,0m
3.0,0.19,MC3,3,0m
3.0,0.36,MC3,3,0m
3.0,0.11,MC3,3,0m
3.0,0.47,MC3,3,0m
3.0,0.66,MC3,3,0m
3.0,0.57,MC3,3,0m
3.0,0.53,MC3,3,0m
3.0,0.06,MC3,3,0m
3.0,0.68,MC3,3,0m
3.0,0.2,MC3,3,0m
3.0,0.17,MC3,3,0m
3.0,0.53,MC3,3,0m
3.0,0.57,MC3,3,0m
3.0,0.28,MC3,3,0m
3.0,0.26,MC3,3,0m
3.0,0.03,MC3,3,0m
3.0,0.44,MC3,3,0m
3.0,0.63,MC3,3,0m
3.0,0.29,MC3,3,0m
3.0,0.53,MC3,3,0m
3.0,0.66,MC3,3,0m
3.0,0.37,MC3,3,0m
3.0,0.72,MC3,3,0m
3.0,0.2,MC3,3,0m
3.0,0.85,MC3,3,0m
3.0,0.36,MC3,3,0m
3.0,0.66,MC3,3,0m
3.0,0.48,MC3,3,0m
3.0,0.21,MC3,3,0m
3.0,0.31,MC3,3,0m
3.0,0.54,MC3,3,0m
3.0,0.44,MC3,3,0m
3.0,0.51,MC3,3,0m
3.0,0.42,MC3,3,0m
3.0,0.07,MC3,3,0m
3.0,0.75,MC3,3,0m
3.0,0.54,MC3,3,0m
3.0,0.54,MC3,3,0m
3.0,0.19,MC3,3,0m
3.0,0.7,MC3,3,0m
3.0,0.56,MC3,3,0m
3.0,0.62,MC3,3,0m
3.0,0.04,MC3,3,0m
3.0,0.4,MC3,3,0m
3.0,0.79,MC3,3,0m
3.0,0.52,MC3,3,0m
3.0,0.67,MC3,3,0m
3.0,0.2,MC3,3,0m
3.0,0.31,MC3,3,0m
3.0,0.67,MC3,3,0m
3.0,0.3,MC3,3,0m
3.0,0.75,MC3,3,0m
3.0,0.22,MC3,3,0m
3.0,0.23,MC3,3,0m
3.0,0.68,MC3,3,0m
3.0,0.24,MC3,3,0m
3.0,0.33,MC3,3,0m
3.0,0.14,MC3,3,0m
3.0,0.22,MC3,3,0r
3.0,0.11,MC3,3,0r
3.0,0.2,MC3,3,0r
3.0,0.57,MC3,3,0r
3.0,0.5,MC3,3,0r
3.0,0.61,MC3,3,0r
3.0,0.22,MC3,3,0r
3.0,0.51,MC3,3,0r
3.0,0.59,MC3,3,0r
3.0,0.54,MC3,3,0r
3.0,0.75,MC3,3,0r
3.0,0.71,MC3,3,0r
3.0,0.18,MC3,3,0r
3.0,0.01,MC3,3,0r
3.0,0.31,MC3,3,0r
3.0,0.5,MC3,3,0r
3.0,0.06,MC3,3,0r
3.0,0.21,MC3,3,0r
3.0,0.55,MC3,3,0r
3.0,0.59,MC3,3,0r
3.0,0.65,MC3,3,0r
3.0,0.46,MC3,3,0r
3.0,0.6,MC3,3,0r
3.0,0.26,MC3,3,0r
3.0,0.62,MC3,3,0r
3.0,0.03,MC3,3,0r
3.0,0.56,MC3,3,0r
3.0,0.01,MC3,3,0r
3.0,0.37,MC3,3,0r
3.0,0.75,MC3,3,0r
3.0,0.28,MC3,3,0r
3.0,0.25,MC3,3,0r
3.0,0.4,MC3,3,0r
3.0,0.14,MC3,3,0r
3.0,0.52,MC3,3,0r
3.0,0.57,MC3,3,0r
3.0,0.18,MC3,3,0r
3.0,0.72,MC3,3,0r
3.0,0.75,MC3,3,0r
3.0,0.11,MC3,3,0r
3.0,0.14,MC3,3,0r
3.0,0.13,MC3,3,0r
3.0,0.19,MC3,3,0r
3.0,0.36,MC3,3,0r
3.0,0.11,MC3,3,0r
3.0,0.47,MC3,3,0r
3.0,0.66,MC3,3,0r
3.0,0.57,MC3,3,0r
3.0,0.53,MC3,3,0r
3.0,0.06,MC3,3,0r
3.0,0.68,MC3,3,0r
3.0,0.2,MC3,3,0r
3.0,0.17,MC3,3,0r
3.0,0.53,MC3,3,0r
3.0,0.57,MC3,3,0r
3.0,0.28,MC3,3,0r
3.0,0.26,MC3,3,0r
3.0,0.03,MC3,3,0r
3.0,0.44,MC3,3,0r
3.0,0.63,MC3,3,0r
3.0,0.29,MC3,3,0r
3.0,0.53,MC3,3,0r
3.0,0.66,MC3,3,0r
3.0,0.37,MC3,3,0r
3.0,0.72,MC3,3,0r
3.0,0.2,MC3,3,0r
3.0,0.85,MC3,3,0r
3.0,0.36,MC3,3,0r
3.0,0.66,MC3,3,0r
3.0,0.48,MC3,3,0r
3.0,0.21,MC3,3,0r
3.0,0.31,MC3,3,0r
3.0,0.54,MC3,3,0r
3.0,0.44,MC3,3,0r
3.0,0.51,MC3,3,0r
3.0,0.42,MC3,3,0r
3.0,0.07,MC3,3,0r
3.0,0.75,MC3,3,0r
3.0,0.54,MC3,3,0r
3.0,0.54,MC3,3,0r
3.0,0.19,MC3,3,0r
3.0,0.7,MC3,3,0r
3.0,0.56,MC3,3,0r
3.0,0.62,MC3,3,0r
3.0,0.04,MC3,3,0r
3.0,0.4,MC3,3,0r
3.0,0.79,MC3,3,0r
3.0,0.52,MC3,3,0r
3.0,0.67,MC3,3,0r
3.0,0.2,MC3,3,0r
3.0,0.31,MC3,3,0r
3.0,0.67,MC3,3,0r
3.0,0.3,MC3,3,0r
3.0,0.75,MC3,3,0r
3.0,0.22,MC3,3,0r
3.0,0.23,MC3,3,0r
3.0,0.68,MC3,3,0r
3.0,0.24,MC3,3,0r
3.0,0.33,MC3,3,0r
3.0,0.14,MC3,3,0r
3.0,0.08,tGEO,3,0r
3.0,0.11,tGEO,3,0r
3.0,0.11,tGEO,3,0r
3.0,0.47,tGEO,3,0r
3.0,0.37,tGEO,3,0r
3.0,0.59,tGEO,3,0r
3.0,0.09,tGEO,3,0r
3.0,0.44,tGEO,3,0r
3.0,0.59,tGEO,3,0r
3.0,0.38,tGEO,3,0r
3.0,0.87,tGEO,3,0r
3.0,0.49,tGEO,3,0r
3.0,0.28,tGEO,3,0r
3.0,0.02,tGEO,3,0r
3.0,0.21,tGEO,3,0r
3.0,0.41,tGEO,3,0r
3.0,0.02,tGEO,3,0r
3.0,0.26,tGEO,3,0r
3.0,0.4,tGEO,3,0r
3.0,0.53,tGEO,3,0r
3.0,0.5,tGEO,3,0r
3.0,0.35,tGEO,3,0r
3.0,0.56,tGEO,3,0r
3.0,0.06,tGEO,3,0r
3.0,0.59,tGEO,3,0r
3.0,0.01,tGEO,3,0r
3.0,0.53,tGEO,3,0r
3.0,0.0,tGEO,3,0r
3.0,0.23,tGEO,3,0r
3.0,0.79,tGEO,3,0r
3.0,0.23,tGEO,3,0r
3.0,0.22,tGEO,3,0r
3.0,0.28,tGEO,3,0r
3.0,0.12,tGEO,3,0r
3.0,0.33,tGEO,3,0r
3.0,0.44,tGEO,3,0r
3.0,0.19,tGEO,3,0r
3.0,0.69,tGEO,3,0r
3.0,0.83,tGEO,3,0r
3.0,0.08,tGEO,3,0r
3.0,0.06,tGEO,3,0r
3.0,0.11,tGEO,3,0r
3.0,0.14,tGEO,3,0r
3.0,0.29,tGEO,3,0r
3.0,0.1,tGEO,3,0r
3.0,0.46,tGEO,3,0r
3.0,0.68,tGEO,3,0r
3.0,0.56,tGEO,3,0r
3.0,0.47,tGEO,3,0r
3.0,0.16,tGEO,3,0r
3.0,0.75,tGEO,3,0r
3.0,0.23,tGEO,3,0r
3.0,0.21,tGEO,3,0r
3.0,0.55,tGEO,3,0r
3.0,0.57,tGEO,3,0r
3.0,0.41,tGEO,3,0r
3.0,0.17,tGEO,3,0r
3.0,0.02,tGEO,3,0r
3.0,0.38,tGEO,3,0r
3.0,0.54,tGEO,3,0r
3.0,0.24,tGEO,3,0r
3.0,0.35,tGEO,3,0r
3.0,0.58,tGEO,3,0r
3.0,0.35,tGEO,3,0r
3.0,0.67,tGEO,3,0r
3.0,0.17,tGEO,3,0r
3.0,0.51,tGEO,3,0r
3.0,0.22,tGEO,3,0r
3.0,0.54,tGEO,3,0r
3.0,0.56,tGEO,3,0r
3.0,0.13,tGEO,3,0r
3.0,0.24,tGEO,3,0r
3.0,0.44,tGEO,3,0r
3.0,0.46,tGEO,3,0r
3.0,0.5,tGEO,3,0r
3.0,0.48,tGEO,3,0r
3.0,0.07,tGEO,3,0r
3.0,0.79,tGEO,3,0r
3.0,0.44,tGEO,3,0r
3.0,0.34,tGEO,3,0r
3.0,0.16,tGEO,3,0r
3.0,0.49,tGEO,3,0r
3.0,0.6,tGEO,3,0r
3.0,0.46,tGEO,3,0r
3.0,0.02,tGEO,3,0r
3.0,0.44,tGEO,3,0r
3.0,0.79,tGEO,3,0r
3.0,0.53,tGEO,3,0r
3.0,0.61,tGEO,3,0r
3.0,0.34,tGEO,3,0r
3.0,0.14,tGEO,3,0r
3.0,0.65,tGEO,3,0r
3.0,0.35,tGEO,3,0r
3.0,0.56,tGEO,3,0r
3.0,0.25,tGEO,3,0r
3.0,0.1,tGEO,3,0r
3.0,0.46,tGEO,3,0r
3.0,0.2,tGEO,3,0r
3.0,0.26,tGEO,3,0r
3.0,0.04,tGEO,3,0r
1.0,0.04,VC,3,0r
1.0,0.46,VC,3,0r
1.0,0.44,VC,3,0r
1.0,0.15,VC,3,0r
1.0,0.05,VC,3,0r
